exchange,symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,,short,,73614.0,,2026-03-16T08:04:48.320797+00:00,hyperliquid,BTC,0.00016,11.77824,0x162cc7c861ebd0c06b3d72319201150482518185,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73614.0,,2026-03-16T08:04:48.324144+00:00,hyperliquid,BTC,0.00016,11.77824,0x162cc7c861ebd0c06b3d72319201150482518185,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73614.0,,2026-03-16T08:04:49.951443+00:00,hyperliquid,BTC,0.00016,11.77824,0x162cc7c861ebd0c06b3d72319201150482518185,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73614.0,,2026-03-16T08:04:49.954446+00:00,hyperliquid,BTC,0.00016,11.77824,0x162cc7c861ebd0c06b3d72319201150482518185,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73613.0,,2026-03-16T08:03:28.312306+00:00,hyperliquid,BTC,0.00016,11.778080000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73613.0,,2026-03-16T08:03:28.392670+00:00,hyperliquid,BTC,0.00016,11.778080000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73612.0,,2026-03-16T08:03:34.735308+00:00,hyperliquid,BTC,0.00016,11.777920000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73612.0,,2026-03-16T08:03:35.359347+00:00,hyperliquid,BTC,0.00016,11.777920000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73611.0,,2026-03-16T08:01:34.542865+00:00,hyperliquid,BTC,0.00016,11.77776,0x2cb562384765bea1612ceb60007e315f904fbe86,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73611.0,,2026-03-16T08:01:34.569083+00:00,hyperliquid,BTC,0.00016,11.77776,0x2cb562384765bea1612ceb60007e315f904fbe86,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73610.0,,2026-03-16T08:01:28.549412+00:00,hyperliquid,BTC,0.00016,11.777600000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73610.0,,2026-03-16T08:01:28.596130+00:00,hyperliquid,BTC,0.00016,11.777600000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,long,,73605.0,,2026-03-16T08:01:27.318561+00:00,hyperliquid,BTC,0.00016,11.776800000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xddc7024d939d7f9973f0fcbc461c016a7dd8dce3,,,
,,long,,73605.0,,2026-03-16T08:01:27.346645+00:00,hyperliquid,BTC,0.00016,11.776800000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xddc7024d939d7f9973f0fcbc461c016a7dd8dce3,,,
,,short,,73603.0,,2026-03-16T08:05:48.370592+00:00,hyperliquid,BTC,0.00016,11.776480000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73603.0,,2026-03-16T08:05:48.381755+00:00,hyperliquid,BTC,0.00016,11.776480000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73603.0,,2026-03-16T08:05:48.382116+00:00,hyperliquid,BTC,0.00016,11.776480000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73603.0,,2026-03-16T08:05:50.517219+00:00,hyperliquid,BTC,0.00016,11.776480000000001,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73600.0,,2026-03-16T08:01:49.264310+00:00,hyperliquid,BTC,0.00016,11.776000000000002,0x5a87e9062a11544ec5a173abf1dbbc52bb48c7d6,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73600.0,,2026-03-16T08:01:49.264641+00:00,hyperliquid,BTC,0.00016,11.776000000000002,0x5a87e9062a11544ec5a173abf1dbbc52bb48c7d6,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73600.0,,2026-03-16T08:01:51.395450+00:00,hyperliquid,BTC,0.00016,11.776000000000002,0x5a87e9062a11544ec5a173abf1dbbc52bb48c7d6,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73600.0,,2026-03-16T08:01:51.395750+00:00,hyperliquid,BTC,0.00016,11.776000000000002,0x5a87e9062a11544ec5a173abf1dbbc52bb48c7d6,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73600.0,,2026-03-16T08:01:58.284705+00:00,hyperliquid,BTC,0.00016,11.776000000000002,0x5a87e9062a11544ec5a173abf1dbbc52bb48c7d6,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73600.0,,2026-03-16T08:01:58.295163+00:00,hyperliquid,BTC,0.00016,11.776000000000002,0x5a87e9062a11544ec5a173abf1dbbc52bb48c7d6,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73590.0,,2026-03-16T08:02:04.397484+00:00,hyperliquid,BTC,0.00016,11.774400000000002,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73590.0,,2026-03-16T08:02:04.412033+00:00,hyperliquid,BTC,0.00016,11.774400000000002,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73590.0,,2026-03-16T08:02:04.927295+00:00,hyperliquid,BTC,0.00016,11.774400000000002,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73590.0,,2026-03-16T08:02:07.471152+00:00,hyperliquid,BTC,0.00016,11.774400000000002,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73588.0,,2026-03-16T08:01:18.333639+00:00,hyperliquid,BTC,0.00016,11.774080000000001,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73588.0,,2026-03-16T08:01:18.349094+00:00,hyperliquid,BTC,0.00016,11.774080000000001,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73588.0,,2026-03-16T08:01:19.563226+00:00,hyperliquid,BTC,0.00016,11.774080000000001,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73588.0,,2026-03-16T08:01:19.580644+00:00,hyperliquid,BTC,0.00016,11.774080000000001,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73587.0,,2026-03-16T08:01:04.501535+00:00,hyperliquid,BTC,0.00016,11.77392,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73587.0,,2026-03-16T08:01:04.511319+00:00,hyperliquid,BTC,0.00016,11.77392,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73587.0,,2026-03-16T08:01:04.831209+00:00,hyperliquid,BTC,0.00016,11.77392,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73587.0,,2026-03-16T08:01:04.841125+00:00,hyperliquid,BTC,0.00016,11.77392,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73503.0,,2026-03-16T08:00:57.541751+00:00,hyperliquid,BTC,0.00016,11.760480000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,,,
,,long,,73503.0,,2026-03-16T08:00:57.549134+00:00,hyperliquid,BTC,0.00016,11.760480000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,,,
,,short,,73503.0,,2026-03-16T08:00:59.376319+00:00,hyperliquid,BTC,0.00016,11.760480000000001,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73503.0,,2026-03-16T08:00:59.386721+00:00,hyperliquid,BTC,0.00016,11.760480000000001,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73491.0,,2026-03-16T08:00:48.509829+00:00,hyperliquid,BTC,0.00016,11.758560000000001,0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73491.0,,2026-03-16T08:00:48.517974+00:00,hyperliquid,BTC,0.00016,11.758560000000001,0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73491.0,,2026-03-16T08:00:50.040386+00:00,hyperliquid,BTC,0.00016,11.758560000000001,0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73491.0,,2026-03-16T08:00:50.048264+00:00,hyperliquid,BTC,0.00016,11.758560000000001,0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73479.0,,2026-03-16T08:00:34.281626+00:00,hyperliquid,BTC,0.00016,11.75664,0xb3a38662575bdf1541013ce987934dba919851ea,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73479.0,,2026-03-16T08:00:34.314953+00:00,hyperliquid,BTC,0.00016,11.75664,0xb3a38662575bdf1541013ce987934dba919851ea,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73479.0,,2026-03-16T08:00:35.412291+00:00,hyperliquid,BTC,0.00016,11.75664,0xb3a38662575bdf1541013ce987934dba919851ea,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73479.0,,2026-03-16T08:00:35.773876+00:00,hyperliquid,BTC,0.00016,11.75664,0xb3a38662575bdf1541013ce987934dba919851ea,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73475.0,,2026-03-16T07:56:57.852885+00:00,hyperliquid,BTC,0.00016,11.756,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x83ccd3f538feaed9d26d0f826b834b4fe442ccc1,,,
,,long,,73475.0,,2026-03-16T07:56:57.854848+00:00,hyperliquid,BTC,0.00016,11.756,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x83ccd3f538feaed9d26d0f826b834b4fe442ccc1,,,
,,short,,73474.0,,2026-03-16T07:56:58.265153+00:00,hyperliquid,BTC,0.00016,11.755840000000001,0xe29d84a6f37858d7f8017be454ee35726511e525,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73474.0,,2026-03-16T07:56:58.282930+00:00,hyperliquid,BTC,0.00016,11.755840000000001,0xe29d84a6f37858d7f8017be454ee35726511e525,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73471.0,,2026-03-16T08:00:28.252517+00:00,hyperliquid,BTC,0.00016,11.755360000000001,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73471.0,,2026-03-16T08:00:28.262670+00:00,hyperliquid,BTC,0.00016,11.755360000000001,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73470.0,,2026-03-16T07:56:34.387611+00:00,hyperliquid,BTC,0.00016,11.7552,0x13558be785661958932ceac35ba20de187275a42,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73470.0,,2026-03-16T07:56:34.389163+00:00,hyperliquid,BTC,0.00016,11.7552,0x13558be785661958932ceac35ba20de187275a42,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73470.0,,2026-03-16T07:56:34.491786+00:00,hyperliquid,BTC,0.00016,11.7552,0x13558be785661958932ceac35ba20de187275a42,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73470.0,,2026-03-16T07:56:34.526423+00:00,hyperliquid,BTC,0.00016,11.7552,0x13558be785661958932ceac35ba20de187275a42,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73470.0,,2026-03-16T08:00:18.356917+00:00,hyperliquid,BTC,0.00016,11.7552,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73470.0,,2026-03-16T08:00:18.370963+00:00,hyperliquid,BTC,0.00016,11.7552,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73470.0,,2026-03-16T08:00:20.288793+00:00,hyperliquid,BTC,0.00016,11.7552,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73470.0,,2026-03-16T08:00:20.302264+00:00,hyperliquid,BTC,0.00016,11.7552,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73467.0,,2026-03-16T07:56:49.602208+00:00,hyperliquid,BTC,0.00016,11.75472,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73467.0,,2026-03-16T07:56:49.602488+00:00,hyperliquid,BTC,0.00016,11.75472,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73467.0,,2026-03-16T07:56:50.675853+00:00,hyperliquid,BTC,0.00016,11.75472,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73467.0,,2026-03-16T07:56:50.676162+00:00,hyperliquid,BTC,0.00016,11.75472,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73464.0,,2026-03-16T07:57:04.488649+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73464.0,,2026-03-16T07:57:04.496995+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73464.0,,2026-03-16T07:57:04.667891+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73464.0,,2026-03-16T07:57:04.676016+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73464.0,,2026-03-16T07:57:20.159894+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73464.0,,2026-03-16T07:57:21.216661+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73464.0,,2026-03-16T07:57:29.054199+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73464.0,,2026-03-16T07:57:29.101250+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73464.0,,2026-03-16T07:57:34.322372+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73464.0,,2026-03-16T07:57:34.337133+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73464.0,,2026-03-16T07:57:36.252955+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73464.0,,2026-03-16T07:57:36.346176+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73464.0,,2026-03-16T07:57:49.762555+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73464.0,,2026-03-16T07:57:49.763055+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73464.0,,2026-03-16T07:57:49.769718+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73464.0,,2026-03-16T07:57:49.770090+00:00,hyperliquid,BTC,0.00016,11.754240000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,long,,73462.0,,2026-03-16T07:57:57.455564+00:00,hyperliquid,BTC,0.00016,11.75392,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,,long,,73462.0,,2026-03-16T07:57:57.470135+00:00,hyperliquid,BTC,0.00016,11.75392,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,,short,,73461.0,,2026-03-16T07:57:58.987554+00:00,hyperliquid,BTC,0.00016,11.753760000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73461.0,,2026-03-16T07:57:59.009505+00:00,hyperliquid,BTC,0.00016,11.753760000000002,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,long,,73460.0,,2026-03-16T07:58:57.360847+00:00,hyperliquid,BTC,0.00016,11.7536,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73460.0,,2026-03-16T07:58:57.379808+00:00,hyperliquid,BTC,0.00016,11.7536,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,short,,73459.0,,2026-03-16T07:58:48.359050+00:00,hyperliquid,BTC,0.00016,11.753440000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73459.0,,2026-03-16T07:58:48.369845+00:00,hyperliquid,BTC,0.00016,11.753440000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73459.0,,2026-03-16T07:58:48.588311+00:00,hyperliquid,BTC,0.00016,11.753440000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73459.0,,2026-03-16T07:58:48.600713+00:00,hyperliquid,BTC,0.00016,11.753440000000001,0xb3a38662575bdf1541013ce987934dba919851ea,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73459.0,,2026-03-16T07:58:59.292780+00:00,hyperliquid,BTC,0.00016,11.753440000000001,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73459.0,,2026-03-16T07:58:59.320405+00:00,hyperliquid,BTC,0.00016,11.753440000000001,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73457.0,,2026-03-16T07:56:28.396774+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73457.0,,2026-03-16T07:56:29.841020+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73457.0,,2026-03-16T07:58:04.412789+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73457.0,,2026-03-16T07:58:04.414121+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73457.0,,2026-03-16T07:58:05.943203+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73457.0,,2026-03-16T07:58:05.944734+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73457.0,,2026-03-16T07:58:18.610853+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73457.0,,2026-03-16T07:58:19.643782+00:00,hyperliquid,BTC,0.00016,11.753120000000001,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73455.0,,2026-03-16T07:56:18.479170+00:00,hyperliquid,BTC,0.00016,11.7528,0x8eb27490f0effef2a359581c0ae54b570dea9acf,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73455.0,,2026-03-16T07:56:18.492369+00:00,hyperliquid,BTC,0.00016,11.7528,0x8eb27490f0effef2a359581c0ae54b570dea9acf,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73455.0,,2026-03-16T07:56:21.411512+00:00,hyperliquid,BTC,0.00016,11.7528,0x8eb27490f0effef2a359581c0ae54b570dea9acf,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73455.0,,2026-03-16T07:56:22.453277+00:00,hyperliquid,BTC,0.00016,11.7528,0x8eb27490f0effef2a359581c0ae54b570dea9acf,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73452.0,,2026-03-16T07:58:34.303501+00:00,hyperliquid,BTC,0.00016,11.752320000000001,0xa62b923a112d50d03e1e096bbd53422490dac104,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73452.0,,2026-03-16T07:58:34.303895+00:00,hyperliquid,BTC,0.00016,11.752320000000001,0xa62b923a112d50d03e1e096bbd53422490dac104,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73452.0,,2026-03-16T07:58:34.834185+00:00,hyperliquid,BTC,0.00016,11.752320000000001,0xa62b923a112d50d03e1e096bbd53422490dac104,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73452.0,,2026-03-16T07:58:34.987543+00:00,hyperliquid,BTC,0.00016,11.752320000000001,0xa62b923a112d50d03e1e096bbd53422490dac104,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73444.0,,2026-03-16T07:59:04.277294+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73444.0,,2026-03-16T07:59:04.330395+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73444.0,,2026-03-16T07:59:04.606757+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73444.0,,2026-03-16T07:59:06.889903+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73444.0,,2026-03-16T07:59:18.511790+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73444.0,,2026-03-16T07:59:18.941502+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73444.0,,2026-03-16T07:59:18.953180+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73444.0,,2026-03-16T07:59:18.953518+00:00,hyperliquid,BTC,0.00016,11.751040000000001,0x85bb0eb7e35e3d5c6b5876c2906b7d35bc7b42e4,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
